Order_Row_ID,Order_ID,Order_Date,Sales
5021,CA-2018-136511,23-03-2018,347.58
5022,CA-2017-133795,18-12-2017,72.64
5025,US-2018-130953,29-07-2018,33.48
5029,CA-2015-151792,02-09-2015,239.976
5030,CA-2018-139304,29-01-2018,8.34
5033,CA-2017-155166,26-12-2017,212.94
5035,CA-2016-103954,09-08-2016,687.4
5036,CA-2015-169803,06-04-2015,653.55
5038,CA-2018-141719,17-11-2018,239.96
5039,CA-2016-136469,11-07-2016,199.836
5042,CA-2017-158694,10-11-2017,67.71
5049,US-2015-104759,31-03-2015,8.134
5051,CA-2016-150511,18-09-2016,18.54
5052,CA-2016-134922,07-11-2016,24.4
5053,US-2018-120607,19-05-2018,195.64
5054,CA-2016-141243,03-01-2016,398.4
5057,CA-2016-162166,08-09-2016,26.4
5059,CA-2017-120796,03-04-2017,99.846
5060,CA-2017-109722,05-12-2017,699.98
5062,CA-2016-136798,08-05-2016,43.98
5065,CA-2018-122196,22-09-2018,391.98
5066,CA-2018-142090,30-11-2018,383.976
5068,CA-2018-160934,15-01-2018,21.4
5069,CA-2015-124478,08-08-2015,549.99
5074,CA-2016-145485,05-11-2016,62.8
5075,CA-2018-151071,25-04-2018,13.904
5076,CA-2015-134572,20-04-2015,744.1
5079,CA-2018-143217,11-11-2018,18.24
5080,US-2018-133312,25-11-2018,359.499
5082,US-2016-137533,18-12-2016,20.736
5083,CA-2017-155138,08-09-2017,35.168
5085,CA-2017-108350,06-06-2017,105.52
5086,CA-2016-144302,19-06-2016,5.792
5087,CA-2016-109001,05-03-2016,466.158
5090,CA-2018-132738,04-08-2018,7.968
5092,CA-2018-156720,30-12-2018,3.024
5093,CA-2016-119102,23-05-2016,51.45
5094,US-2015-140452,06-12-2015,14.016
5100,CA-2016-141936,07-08-2016,19.152
5101,CA-2015-158442,17-03-2015,4.448
5104,CA-2016-167374,26-03-2016,40.032
5106,CA-2015-116568,14-12-2015,186.304
5107,CA-2016-147102,19-09-2016,66.36
5108,CA-2018-132213,25-04-2018,42.048
5110,CA-2015-138450,18-10-2015,52.512
5113,CA-2016-153073,13-11-2016,17.496
5114,CA-2017-147970,31-01-2017,15.552
5115,CA-2017-150658,17-11-2017,10.776
5116,CA-2018-125640,25-07-2018,3.304
5117,CA-2018-154137,11-11-2018,35.48
5118,CA-2016-127173,26-09-2016,34.44
5121,CA-2015-149538,04-04-2015,232.55
5125,CA-2015-160766,14-09-2015,464.292
5132,CA-2018-146626,29-12-2018,101.12
5133,CA-2016-123330,21-06-2016,107.976
5134,CA-2018-155607,26-11-2018,58.73
5136,CA-2017-151323,23-10-2017,17.05
5137,CA-2016-146696,14-12-2016,8.096
5138,CA-2017-128972,13-11-2017,30.36
5139,CA-2018-128335,29-09-2018,23.34
5141,CA-2016-154886,08-11-2016,119.9
5142,CA-2017-111213,01-04-2017,1317.492
5145,CA-2018-161333,02-02-2018,86.26
5148,CA-2018-128734,24-12-2018,8.544
5150,CA-2015-141796,21-06-2015,1214.85
5151,CA-2018-125101,06-03-2018,67.78
5152,CA-2018-169929,25-09-2018,39.9
5153,US-2015-121566,30-06-2015,2.688
5155,US-2016-124219,07-08-2016,28.4
5157,CA-2018-163006,30-06-2018,1001.584
5160,CA-2016-156146,26-10-2016,105.584
5162,CA-2015-111192,30-07-2015,1367.84
5163,CA-2017-115378,18-11-2017,301.96
5164,CA-2016-161627,06-07-2016,170.352
5165,CA-2015-121006,10-11-2015,3.9
5171,CA-2017-122903,27-05-2017,3504.9
5174,CA-2016-107741,08-03-2016,3.408
5175,CA-2018-106432,19-10-2018,2.072
5177,CA-2017-148908,05-11-2017,53.248
5178,CA-2017-123015,26-12-2017,4.992
5179,US-2016-120502,13-04-2016,37.68
5182,CA-2018-108749,12-09-2018,45.36
5184,CA-2018-163335,24-09-2018,40.29
5186,CA-2016-134719,10-10-2016,1801.632
5187,US-2016-154389,27-11-2016,748.752
5188,CA-2016-115567,13-09-2016,199.96
5190,US-2018-136679,14-11-2018,167.952
5192,US-2018-141943,05-05-2018,23.16
5193,CA-2015-101560,28-11-2015,397.6
5197,CA-2015-159709,10-05-2015,158.13
5199,CA-2017-103982,03-03-2017,3930.072
5203,CA-2016-142454,15-08-2016,104.23
5205,CA-2016-102016,12-09-2016,9.26
5211,CA-2016-156755,12-01-2016,465.18
5212,CA-2016-130876,12-05-2016,36.63
5213,CA-2017-145898,26-09-2017,51.45
5217,US-2018-159562,09-09-2018,17.48
5218,CA-2018-134635,15-04-2018,79.14
5219,CA-2018-167080,10-06-2018,8.4
5220,CA-2018-145653,01-09-2018,498.26
5221,CA-2015-140487,14-06-2015,212.94
5222,CA-2018-117401,18-05-2018,706.86
5225,US-2018-109582,12-09-2018,166.44
5226,CA-2017-119865,21-06-2017,36.56
5229,US-2015-147648,26-11-2015,81.98
5230,CA-2018-124436,19-03-2018,14.624
5234,CA-2015-115084,18-10-2015,605.34
5235,CA-2018-131037,22-08-2018,210.008
5236,CA-2017-111143,19-11-2017,54.96
5237,CA-2015-166744,20-09-2015,164.22
5240,CA-2017-116561,11-09-2017,332.94
5242,CA-2017-110730,23-09-2017,13.68
5243,CA-2018-146367,04-08-2018,3.318
5244,CA-2017-149454,25-07-2017,10.44
5245,CA-2017-156265,02-08-2017,136.464
5248,US-2016-168914,21-05-2016,20.768
5249,US-2018-110989,03-11-2018,43.5
5250,CA-2016-106215,16-04-2016,12.576
5251,US-2017-169369,12-12-2017,249.95
5253,CA-2016-132318,30-10-2016,182.91
5254,US-2015-131982,07-03-2015,107.648
5255,CA-2016-125185,05-03-2016,99.372
5257,CA-2017-130078,08-08-2017,10.56
5258,US-2018-114034,03-01-2018,38.88
5259,US-2018-115595,09-10-2018,35.2
5260,CA-2018-158722,20-10-2018,45.528
5261,CA-2015-105165,07-09-2015,196.776
5266,CA-2018-147452,30-09-2018,11.76
5269,US-2018-114657,16-11-2018,52.44
5270,CA-2018-144484,11-09-2018,32.36
5272,CA-2018-125913,16-01-2018,27.92
5274,US-2017-158309,26-11-2017,3.744
5275,CA-2016-162887,07-11-2016,715.2
5276,CA-2018-147333,14-12-2018,159.8
5278,CA-2015-113859,13-09-2015,340.116
5279,CA-2015-159681,07-12-2015,105.52
5280,US-2018-104094,07-09-2018,13.48
5281,CA-2018-152709,07-10-2018,85.52
5282,CA-2016-105158,05-09-2016,6.16
5284,CA-2015-133424,30-03-2015,15.84
5286,CA-2018-105991,05-05-2018,21.24
5289,US-2018-136784,30-04-2018,163.96
5290,CA-2015-146283,08-09-2015,17.904
5293,CA-2018-151218,20-06-2018,4.464
5294,CA-2016-111073,26-12-2016,51.588
5295,CA-2018-144883,15-08-2018,50.4
5296,CA-2018-142174,04-03-2018,89.568
5297,CA-2018-108791,27-07-2018,14.89
5299,CA-2017-106656,23-09-2017,4.08
5301,CA-2017-113831,30-05-2017,2275.5
5304,US-2015-139500,16-11-2015,37.296
5305,US-2015-166310,21-09-2015,8.544
5306,US-2017-168410,21-02-2017,68.95
5309,CA-2018-131254,19-11-2018,191.058
5312,CA-2017-123414,21-08-2017,9.216
5314,CA-2018-137876,30-04-2018,64.96
5316,CA-2017-154060,02-05-2017,187.056
5317,US-2018-162558,02-10-2018,11.808
5324,CA-2018-134439,18-09-2018,15.96
5325,CA-2016-119508,04-12-2016,16.9
5327,CA-2016-152681,17-01-2016,6.68
5328,CA-2015-130813,06-01-2015,19.44
5329,CA-2016-120320,05-03-2016,31.92
5330,CA-2017-111941,25-12-2017,33.568
5331,CA-2017-123120,04-09-2017,63.94
5334,CA-2015-103331,26-08-2015,10.68
5337,CA-2016-169278,21-05-2016,26.976
5338,CA-2018-111577,16-10-2018,307.776
5339,CA-2016-146486,09-11-2016,244.55
5343,US-2015-168501,21-11-2015,1.632
5345,CA-2016-112053,11-10-2016,31.95
5346,CA-2018-108539,21-03-2018,725.84
5349,CA-2016-149811,04-01-2016,32.34
5351,US-2018-103814,09-12-2018,143.856
5352,CA-2017-123932,06-09-2017,41.92
5354,US-2017-101616,03-09-2017,87.28
5355,CA-2015-113768,13-05-2015,279.456
5357,CA-2017-138037,29-09-2017,27.24
5358,CA-2015-150490,05-08-2015,16.36
5361,US-2018-126060,14-04-2018,198.272
5362,CA-2018-100951,09-06-2018,720.76
5363,CA-2017-122017,29-12-2017,70.56
5365,CA-2015-123477,18-01-2015,64.864
5366,CA-2017-107790,20-11-2017,151.192
5367,CA-2018-158071,10-06-2018,88.776
5370,CA-2018-147403,10-09-2018,85.056
5371,US-2018-136721,08-04-2018,273.96
5373,CA-2016-118738,24-10-2016,15.552
5376,CA-2018-134152,27-05-2018,98.16
5378,CA-2015-125542,05-12-2015,348.488
5380,CA-2017-136021,14-08-2017,15.54
5382,CA-2017-149195,05-09-2017,25.92
5385,CA-2018-161410,26-06-2018,358.2
5387,CA-2018-152786,12-03-2018,40.41
5388,CA-2018-164707,18-02-2018,167.976
5391,CA-2018-163874,10-11-2018,26.352
5392,US-2015-123183,19-11-2015,22.5
5396,CA-2015-104829,18-11-2015,21.98
5397,US-2017-147340,24-09-2017,63.2
5398,CA-2017-145492,20-11-2017,39
5399,CA-2017-163202,27-09-2017,2.907
5400,CA-2017-117681,09-04-2017,556.665
5401,CA-2018-132262,21-09-2018,71.98
5403,CA-2018-123043,24-08-2018,24.672
5405,US-2017-143280,22-02-2017,445.96
5408,CA-2018-108854,08-12-2018,87.92
5412,CA-2018-166856,18-09-2018,10.08
5414,CA-2017-153157,11-09-2017,224.75
5415,US-2018-125647,23-09-2018,73.176
5418,CA-2015-132542,06-10-2015,15.36
5419,CA-2016-110877,23-10-2016,36.288
5421,US-2017-151827,31-03-2017,280.782
5423,US-2017-163258,29-12-2017,11.232
5424,CA-2018-103009,03-11-2018,26.4
5425,US-2018-120649,20-01-2018,3.52
5426,CA-2017-153598,03-12-2017,1649.95
5428,US-2017-108497,14-06-2017,599.165
5429,CA-2017-113096,02-09-2017,46.53
5430,CA-2015-136861,05-09-2015,31.984
5431,CA-2018-117422,21-10-2018,161.568
5434,CA-2018-129707,25-04-2018,8.896
5435,CA-2016-160171,19-10-2016,1640.7
5437,CA-2015-103317,05-07-2015,19.52
5440,CA-2017-167115,04-04-2017,588.784
5441,US-2018-153633,13-11-2018,2.064
5442,CA-2018-155929,09-09-2018,6.368
5443,CA-2016-148712,17-04-2016,99.6
5446,CA-2017-128307,25-07-2017,20.936
5447,US-2017-127425,26-08-2017,33
5449,US-2015-119081,12-09-2015,357.93
5453,CA-2017-140613,22-07-2017,86.2
5454,US-2018-108700,19-05-2018,38.016
5455,CA-2018-160962,28-04-2018,8.384
5457,CA-2018-130631,29-12-2018,19.6
5459,CA-2018-116680,04-09-2018,13.344
5461,US-2015-107405,21-03-2015,16.272
5462,CA-2018-101574,28-09-2018,9.24
5463,CA-2015-146591,19-01-2015,32.34
5467,CA-2015-107706,14-02-2015,16.176
5468,CA-2017-122448,09-06-2017,122.352
5469,CA-2015-132451,26-09-2015,585.552
5471,CA-2017-158547,30-05-2017,123.92
5472,CA-2018-116946,19-12-2018,13.36
5475,CA-2018-121741,26-12-2018,750.68
5476,CA-2018-169691,15-06-2018,44.4
5479,CA-2017-121356,20-11-2017,128.4
5480,CA-2015-101770,31-03-2015,1.869
5481,CA-2018-105487,08-10-2018,103.192
5485,CA-2018-148999,30-01-2018,419.136
5486,CA-2015-107573,12-12-2015,23.472
5487,CA-2016-156608,24-10-2016,3.592
5488,CA-2018-134495,01-04-2018,23.976
5492,CA-2018-164098,26-01-2018,18.16
5493,CA-2015-105249,28-11-2015,7.36
5496,CA-2016-113523,04-09-2016,7.656
5497,CA-2018-117821,12-06-2018,63.92
5498,CA-2018-164378,15-07-2018,6.56
5503,CA-2018-127782,02-11-2018,3.312
5507,US-2017-162026,08-10-2017,61.96
5508,CA-2017-150000,08-04-2017,17.92
5509,CA-2016-168529,08-10-2016,145.9
5510,US-2018-152569,15-05-2018,56.704
5512,US-2015-137680,24-02-2015,32.896
5514,CA-2016-103177,30-05-2016,239.97
5517,US-2017-138408,18-11-2017,1319.96
5518,CA-2018-117667,04-12-2018,239.96
5523,CA-2017-110982,05-06-2017,21.552
5525,CA-2017-147123,10-12-2017,80.28
5526,CA-2018-154501,30-04-2018,9.78
5527,CA-2018-166933,24-04-2018,1.81
5528,CA-2016-142055,08-05-2016,37.94
5529,CA-2016-137106,31-03-2016,79.96
5530,CA-2018-136609,06-08-2018,115.296
5531,CA-2018-160885,02-12-2018,2479.96
5532,US-2017-167472,06-06-2017,179.94
5539,CA-2016-120551,13-04-2016,17.43
5540,US-2018-150595,22-05-2018,181.986
5543,CA-2017-134936,19-12-2017,455.97
5546,CA-2018-102967,22-09-2018,67.4
5547,CA-2018-151008,07-09-2018,25.16
5549,CA-2015-159800,28-11-2015,43.68
5551,US-2015-159618,12-11-2015,2.672
5556,CA-2018-116113,02-10-2018,10.16
5557,CA-2016-125066,14-12-2016,6.16
5559,US-2016-114741,06-12-2016,6.48
5562,CA-2018-133263,31-03-2018,34.54
5565,CA-2018-157966,13-03-2018,19.456
5572,CA-2015-151162,05-12-2015,98.376
5577,CA-2017-136686,12-12-2017,383.64
5579,CA-2018-137498,09-09-2018,6.56
5582,CA-2018-163818,04-10-2018,19.98
5583,CA-2017-161158,09-05-2017,8
5584,CA-2015-116673,15-12-2015,6.16
5585,CA-2018-105333,30-11-2018,83.56
5588,CA-2016-149993,19-03-2016,10.9
5589,CA-2015-168158,19-07-2015,6.096
5590,CA-2017-115224,08-12-2017,34.05
5592,CA-2015-164742,13-10-2015,245.98
5594,US-2018-108014,19-11-2018,59.913
5595,CA-2018-160325,24-09-2018,391.98
5597,CA-2016-159779,25-09-2016,68.62
5598,CA-2018-151176,13-02-2018,25.02
5600,CA-2015-108903,03-10-2015,55.984
5603,CA-2017-117919,27-08-2017,14.16
5605,CA-2016-142475,03-12-2016,590.352
5606,CA-2017-134516,20-09-2017,17.088
5608,CA-2018-105193,25-03-2018,11.05
5609,CA-2016-168634,06-12-2016,7.78
5610,CA-2018-117198,31-08-2018,659.9
5611,CA-2016-145828,05-10-2016,53.04
5612,CA-2018-121027,18-08-2018,843.9
5614,CA-2017-147431,02-02-2017,117.96
5615,CA-2017-158001,23-08-2017,21.3
5618,CA-2018-125745,30-06-2018,19.52
5619,CA-2016-101154,18-09-2016,443.92
5620,US-2017-124163,25-09-2017,499.95
5624,CA-2017-121748,24-10-2017,100
5626,CA-2015-126683,29-09-2015,6.16
5628,CA-2018-148810,26-06-2018,13.872
5630,US-2017-146066,21-08-2017,815.292
5631,CA-2015-127614,11-02-2015,234.45
5634,CA-2017-101742,23-09-2017,10.528
5635,CA-2016-134943,05-12-2016,152.8
5636,CA-2018-123022,03-09-2018,82.56
5638,CA-2018-113208,26-03-2018,60.84
5639,CA-2015-154893,21-12-2015,1325.76
5641,CA-2015-147900,23-09-2015,28.8
5642,CA-2018-106355,02-04-2018,11.12
5643,CA-2017-127985,01-04-2017,7.04
5644,CA-2016-166604,15-05-2016,17.94
5645,CA-2018-120719,23-03-2018,34.76
5646,CA-2018-127117,14-04-2018,74.45
5647,CA-2016-104241,04-01-2016,192.22
5648,CA-2018-168179,02-11-2018,19.44
5649,CA-2018-142342,17-07-2018,32.4
5653,CA-2018-109099,06-10-2018,40.99
5654,US-2015-134187,04-11-2015,2.94
5655,CA-2017-145261,18-12-2017,45.24
5662,CA-2017-108875,24-09-2017,21.44
5664,CA-2017-141957,21-07-2017,18.656
5668,CA-2017-142405,11-06-2017,14.62
5671,CA-2016-141012,09-06-2016,355.36
5673,CA-2018-127922,27-10-2018,15.84
5675,CA-2017-146318,22-01-2017,12.96
5676,CA-2015-135993,28-05-2015,57.408
5678,CA-2015-126802,29-12-2015,38.976
5679,CA-2017-143924,28-07-2017,20.44
5681,CA-2017-141551,24-09-2017,6.38
5683,CA-2015-164315,02-04-2015,15.84
5686,CA-2016-131072,05-11-2016,98.352
5687,CA-2015-131541,28-07-2015,14.32
5690,CA-2016-119550,26-12-2016,275.058
5691,US-2016-138093,10-12-2016,27.36
5696,CA-2017-126165,05-05-2017,71.088
5697,CA-2018-126123,14-10-2018,27.396
5699,CA-2017-143441,05-11-2017,11.84
5700,CA-2018-148320,03-11-2018,35.88
5701,CA-2017-125661,24-11-2017,40.752
5703,US-2015-123519,14-12-2015,2.624
5706,CA-2015-155593,03-11-2015,11.64
5707,CA-2018-136000,22-09-2018,40.176
5708,US-2016-160857,08-05-2016,79.44
5713,CA-2018-115805,31-07-2018,36.792
5714,US-2015-143707,01-03-2015,5.94
5715,CA-2018-116939,25-09-2018,177.55
5716,CA-2016-124107,09-10-2016,619.95
5720,CA-2018-126550,29-03-2018,81.4
5721,CA-2016-138674,14-11-2016,8.72
5724,CA-2017-165820,26-09-2017,12.96
5725,CA-2015-103191,22-09-2015,331.536
5726,CA-2016-103933,25-09-2016,899.91
5727,CA-2016-110548,04-05-2016,946.344
5728,CA-2018-117324,08-12-2018,178.11
5733,CA-2018-143574,29-06-2018,638.82
5736,CA-2015-111773,29-06-2015,13.92
5737,CA-2015-148614,20-01-2015,19.36
5739,CA-2017-156139,31-12-2017,38.376
5740,US-2018-147886,28-03-2018,12.96
5747,CA-2017-113733,08-12-2017,249.584
5750,CA-2018-104913,18-11-2018,74.95
5751,CA-2015-145800,30-05-2015,355.455
5752,CA-2017-125850,22-01-2017,44.4
5754,CA-2017-118514,03-02-2017,866.4
5755,CA-2016-150749,29-03-2016,5.56
5756,CA-2015-163748,14-10-2015,3.16
5758,CA-2016-119634,11-08-2016,46.152
5759,CA-2016-149300,22-11-2016,32.985
5760,US-2017-111528,30-12-2017,481.32
5762,CA-2018-158169,12-08-2018,542.94
5764,CA-2016-162047,03-11-2016,1448.82
5765,CA-2016-117772,10-09-2016,353.88
5766,US-2015-126340,08-11-2015,333.576
5767,CA-2017-149685,08-10-2017,60.144
5768,CA-2018-126396,08-09-2018,85.2
5769,CA-2016-154900,25-02-2016,3.15
5771,CA-2016-103835,24-09-2016,14.91
5773,CA-2016-158939,26-11-2016,599.99
5774,CA-2017-117408,31-08-2017,23.968
5775,CA-2017-142398,12-04-2017,638.288
5777,CA-2017-105277,04-12-2017,15.528
5778,CA-2017-112060,04-12-2017,104.85
5779,CA-2015-105270,11-11-2015,30.48
5781,US-2016-159513,02-04-2016,71.976
5782,CA-2016-155586,12-12-2016,2.21
5785,CA-2018-141117,02-10-2018,217.764
5789,CA-2018-115070,10-04-2018,12.32
5791,CA-2018-140186,29-09-2018,35
5796,CA-2015-124856,29-09-2015,1395.54
5800,CA-2015-166716,20-08-2015,421.372
5801,CA-2015-123225,11-07-2015,575.968
5803,CA-2016-163440,22-03-2016,15.984
5804,US-2018-106796,12-05-2018,10.272
5805,CA-2018-113873,13-11-2018,61.792
5807,CA-2017-149783,04-09-2017,12.192
5810,CA-2017-125017,06-02-2017,132.224
5811,US-2016-163279,22-03-2016,105.52
5814,CA-2016-150196,02-07-2016,19.44
5815,US-2016-106495,15-06-2016,11.672
5816,CA-2015-124730,26-11-2015,279.96
5821,CA-2018-117632,12-05-2018,238.62
5825,CA-2015-115056,02-05-2015,26.136
5826,CA-2018-161067,03-09-2018,419.4
5830,CA-2017-122063,03-12-2017,581.96
5832,CA-2016-111206,18-07-2016,519.96
5833,CA-2017-142895,21-07-2017,6.264
5835,CA-2016-101868,09-06-2016,64.2
5838,CA-2018-133207,27-11-2018,57.568
5839,CA-2016-132948,27-03-2016,83.7
5840,CA-2016-134992,22-09-2016,32.4
5842,CA-2016-126725,17-11-2016,415.968
5849,CA-2016-121783,10-11-2016,715.64
5854,US-2015-138835,10-09-2015,9.64
5855,CA-2016-112214,05-08-2016,33.488
5859,US-2018-153255,03-09-2018,239.666
5860,CA-2016-108119,01-11-2016,301.96
5861,CA-2016-157434,29-04-2016,7.968
5862,CA-2017-101525,01-05-2017,109.92
5865,US-2015-117968,05-08-2015,79.47
5868,CA-2017-158211,04-01-2017,4.672
5870,CA-2017-152247,07-11-2017,1603.136
5871,CA-2017-128223,14-06-2017,1293.488
5872,CA-2017-154235,24-09-2017,127.95
5873,CA-2018-129910,30-03-2018,59.76
5874,CA-2018-133095,04-06-2018,108.08
5876,CA-2016-130554,07-04-2016,11.736
5877,CA-2015-152443,21-05-2015,447.86
5880,CA-2017-133319,05-09-2017,192.16
5881,CA-2017-133935,18-09-2017,801.568
5884,CA-2017-136301,13-03-2017,28.28
5886,US-2015-109456,16-10-2015,14.352
5888,CA-2018-151596,08-10-2018,42.76
5889,CA-2016-147879,07-05-2016,45.68
5890,CA-2017-166625,14-04-2017,25.06
5891,CA-2017-146157,21-11-2017,38.432
5894,CA-2018-159954,10-09-2018,2.78
5895,CA-2018-100825,09-09-2018,99.87
5896,CA-2015-168305,01-11-2015,44.4
5898,CA-2017-167682,03-04-2017,71.12
5900,CA-2018-108000,12-01-2018,9.78
5901,CA-2016-146465,20-11-2016,24.192
5902,CA-2017-159639,27-11-2017,31.56
5903,US-2018-153948,06-11-2018,59.94
5908,US-2017-113985,02-12-2017,24.704
5912,CA-2017-155383,17-12-2017,46.53
5913,CA-2015-120432,24-08-2015,25.5
5914,US-2016-126977,17-09-2016,14.9
5924,CA-2017-130288,26-11-2017,313.176
5925,CA-2018-146458,19-11-2018,22.96
5926,CA-2018-150420,03-06-2018,1099.5
5927,US-2015-118997,08-04-2015,1215.92
5928,CA-2015-114314,11-10-2015,7.31
5930,US-2018-169551,07-07-2018,87.21
5936,CA-2017-103107,04-07-2017,25.4
5939,CA-2018-122077,19-05-2018,95.992
5941,CA-2018-112431,12-10-2018,435.84
5943,CA-2017-151092,06-08-2017,211.168
5944,CA-2015-104178,25-08-2015,6.28
5948,CA-2016-115924,14-09-2016,25.9
5949,CA-2018-161046,05-03-2018,42.68
5953,US-2018-141698,15-04-2018,20.736
5954,US-2015-105151,30-03-2015,10.5
5955,CA-2015-155796,11-11-2015,23.968
5957,CA-2017-127138,12-03-2017,676.55
5961,CA-2018-150602,09-02-2018,21.12
5962,CA-2015-140732,11-11-2015,575.928
5965,CA-2018-119011,20-08-2018,17.22
5968,CA-2017-166912,15-01-2017,81.98
5969,CA-2015-141726,20-07-2015,104.85
5973,CA-2018-115105,06-02-2018,240.784
5974,CA-2016-143980,25-12-2016,414.96
5975,CA-2017-135636,08-10-2017,387.72
5976,CA-2018-102155,13-07-2018,360.38
5978,CA-2018-116953,24-04-2018,552
5979,CA-2015-117765,07-09-2015,429.9
5983,CA-2017-114895,21-11-2017,12.96
5984,CA-2018-112984,16-09-2018,20.544
5985,CA-2017-163776,19-07-2017,185.58
5991,US-2018-163300,15-09-2018,2357.488
5994,CA-2017-162187,11-12-2017,64.96
5999,US-2015-112991,10-12-2015,338.352
6002,CA-2015-124079,13-12-2015,87.96
6004,US-2018-146878,21-09-2018,12.294
6005,CA-2018-107244,07-09-2018,19.76
6006,CA-2016-100657,02-11-2016,109.764
6007,CA-2018-129581,11-12-2018,128.85
6008,CA-2018-129028,01-04-2018,127.95
6009,CA-2016-135580,30-12-2016,68.52
6014,CA-2017-159016,10-03-2017,14.9
6016,CA-2015-102652,06-04-2015,91.96
6020,CA-2015-152422,05-10-2015,91.92
6021,US-2017-156692,13-08-2017,17.34
6023,CA-2015-130869,17-11-2015,7.08
6024,US-2018-128832,24-04-2018,69.98
6025,CA-2018-139717,24-08-2018,646.272
6027,CA-2018-136007,23-02-2018,8.4
6029,CA-2017-157364,19-11-2017,18.48
6030,US-2017-112970,14-11-2017,9.84
6031,US-2018-152492,06-07-2018,239.24
6032,CA-2017-101168,25-12-2017,21.12
6033,CA-2018-104010,23-04-2018,54.9
6034,CA-2016-130253,14-12-2016,15.24
6035,US-2016-155369,19-04-2016,19.568
6037,CA-2017-131205,04-09-2017,42.6
6041,CA-2018-122364,24-09-2018,859.2
6043,CA-2017-117912,04-02-2017,14.368
6044,CA-2018-145702,19-05-2018,314.352
6046,CA-2016-113215,03-09-2016,238.152
6047,CA-2017-154662,09-06-2017,692.94
6048,CA-2016-105571,07-11-2016,16.146
6050,CA-2017-152765,15-06-2017,173.488
6051,CA-2016-153878,25-04-2016,57.75
6053,CA-2017-124016,23-09-2017,11.952
6056,CA-2017-113551,18-08-2017,2.068
6058,CA-2015-107524,02-03-2015,11.36
6060,CA-2015-138072,30-12-2015,27.968
6061,CA-2016-134201,10-04-2016,142.04
6063,CA-2016-111780,25-12-2016,1199.96
6066,CA-2016-119942,05-04-2016,23.904
6067,CA-2016-151547,17-01-2016,88.96
6068,CA-2018-166695,20-05-2018,518.272
6071,CA-2018-167542,13-08-2018,17.544
6072,CA-2016-120901,31-12-2016,152.688
6075,CA-2018-121398,25-12-2018,153.552
6077,CA-2017-151561,01-09-2017,468.9
6081,CA-2018-154676,05-08-2018,151.056
6082,US-2015-165589,18-02-2015,25.16
6083,US-2017-132577,22-11-2017,6.216
6088,CA-2016-114048,14-12-2016,29.22
6089,CA-2016-137281,13-06-2016,6.48
6090,US-2018-162068,28-12-2018,1.188
6091,CA-2018-100111,20-09-2018,272.646
6105,US-2018-132381,22-08-2018,314.532
6106,CA-2016-147011,18-06-2016,13.632
6107,CA-2015-120852,20-12-2015,19.432
6109,CA-2017-150007,11-09-2017,6
6111,CA-2017-124590,12-11-2017,1474.802
6116,CA-2017-133802,14-03-2017,41.904
6117,US-2017-113677,13-11-2017,2279.96
6119,CA-2018-143378,19-09-2018,191.976
6123,CA-2018-152660,04-12-2018,61.568
6124,CA-2016-142139,31-08-2016,20.96
6125,CA-2018-145772,03-06-2018,44.75
6128,CA-2017-124100,31-03-2017,327.996
6129,US-2015-158400,25-10-2015,49.408
6130,CA-2018-162033,26-03-2018,53.25
6132,CA-2015-163447,27-12-2015,767.214
6133,CA-2018-145737,15-09-2018,163.96
6134,CA-2017-148096,16-08-2017,161.28
6135,CA-2017-146766,04-11-2017,192.8
6136,CA-2016-105613,18-10-2016,27.696
6138,US-2017-142251,31-10-2017,32.064
6139,CA-2015-131247,30-03-2015,205.666
6140,US-2016-113593,18-04-2016,115.44
6141,CA-2018-121083,09-07-2018,274.8
6145,CA-2018-151190,27-06-2018,20.07
6146,CA-2015-133543,22-12-2015,11.76
6147,CA-2018-105130,21-11-2018,11.76
6149,CA-2017-161928,27-06-2017,201.584
6150,CA-2018-101322,28-12-2018,340.704
6151,US-2017-106600,08-04-2017,354.9
6152,CA-2015-111871,18-03-2015,1198.33
6153,CA-2018-139437,03-07-2018,87.92
6154,CA-2018-151484,20-04-2018,51.968
6158,CA-2017-104150,03-08-2017,81.54
6160,CA-2017-161025,03-12-2017,772.68
6161,CA-2015-103989,19-03-2015,323.976
6168,CA-2016-142433,20-04-2016,117.456
6169,CA-2016-132815,19-09-2016,22.96
6170,CA-2015-101266,27-08-2015,13.36
6171,CA-2017-141523,19-12-2017,34.248
6173,US-2015-106299,02-08-2015,26.7
6176,CA-2016-158421,21-09-2016,1690.04
6185,CA-2017-143609,11-12-2017,403.92
6186,CA-2016-138331,07-08-2016,106.8
6187,CA-2016-138954,15-11-2016,70.95
6190,CA-2018-157903,04-04-2018,383.84
6191,CA-2017-157259,24-12-2017,799.56
6192,CA-2018-107986,13-12-2018,31.44
6193,CA-2018-104927,22-12-2018,25.92
6196,CA-2018-113453,21-10-2018,329.988
6198,CA-2016-149909,13-11-2016,63.77
6201,CA-2016-146675,16-04-2016,1439.968
6203,CA-2017-118332,16-12-2017,563.92
6204,CA-2017-133669,21-10-2017,235.152
6205,CA-2018-145660,01-12-2018,7.712
6206,CA-2017-133697,20-10-2017,51.016
6209,CA-2018-148138,29-09-2018,51.168
6210,CA-2018-119809,18-08-2018,2793.528
6213,CA-2018-149944,12-11-2018,18.24
6215,CA-2015-128538,11-10-2015,7.64
6216,CA-2016-161711,28-11-2016,68.16
